Mission ID,FBOId,DepartureAirport,DepartureICAO,DestinationAirport,DestinationICAO,Distance,HumanOnly,Pay,Expiration Date,Is Last Minute,Descript,PaxClass0,PaxClass1,PaxClass2,Cargo
c16f3451-2118-44a6-b034-66590268baaf,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Kingsford Smith Intl,YSSY,560.0,True,401383.5,2023-08-06T08:00:09.417,False,#1,155.0,0.0,0.0,0.0
c16f3451-2118-44a6-b034-66590268baaf,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Kingsford Smith Intl,YSSY,Hobart,YMHB,560.0,True,401383.5,2023-08-06T08:00:09.417,False,#1n,155.0,0.0,0.0,0.0
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Bali Intl,WADD,Kai Tak Intl Airport,VHHX,1865.0,True,24357816.0,2023-08-07T21:20:48.647,False,#2n,200.0,49.0,24.0,21446.076821733244
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Hiroshima,RJOA,Kai Tak Intl Airport,VHHX,1223.0,True,24357816.0,2023-08-07T21:20:48.647,False,#1n,215.0,52.0,26.0,20580.172441846826
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Bali Intl,WADD,1865.0,True,24357816.0,2023-08-07T21:20:48.647,False,#2,200.0,49.0,24.0,23057.91453658
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Hiroshima,RJOA,1223.0,True,24357816.0,2023-08-07T21:20:48.647,False,#1,215.0,52.0,26.0,21746.57899491
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Kingsford Smith Intl,YSSY,3981.0,True,24357816.0,2023-08-07T21:20:48.647,False,#3,216.0,53.0,26.0,20151.294629620003
c1db1689-a127-4dcc-8df2-3bec163560fe,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kingsford Smith Intl,YSSY,Kai Tak Intl Airport,VHHX,3981.0,True,24357816.0,2023-08-07T21:20:48.647,False,#3n,216.0,53.0,26.0,18708.140507752967
c24c1d8b-6699-43e0-8471-94ef9f721842,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Auckland Intl,NZAA,Hobart,YMHB,1297.0,False,862302.0,2023-08-05T12:48:34.297,False,#1n,166.0,0.0,0.0,0.0
c24c1d8b-6699-43e0-8471-94ef9f721842,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Auckland Intl,NZAA,1297.0,False,862302.0,2023-08-05T12:48:34.297,False,#1,166.0,0.0,0.0,0.0
c26961d2-26eb-474f-88c5-9e2c612d2714,167f51bd-789c-475f-b8b5-0e0d5090b481,Christchurch Intl,NZCH,Gorge River Airstrip,NZQE,193.0,False,9499.0,2023-08-04T22:01:38.43,True,#1n,0.0,0.0,4.0,0.0
c26961d2-26eb-474f-88c5-9e2c612d2714,167f51bd-789c-475f-b8b5-0e0d5090b481,Gorge River Airstrip,NZQE,Christchurch Intl,NZCH,193.0,False,9499.0,2023-08-04T22:01:38.43,True,#1,0.0,0.0,4.0,0.0
c27afcf5-340f-4a37-9ad8-a6039172a140,f76dafce-75fd-4c10-9265-672bc0e474c8,Christchurch Intl,NZCH,Gisborne,NZGS,380.0,False,15864.0,2023-08-04T07:34:33.537,True,#1n,0.0,0.0,3.0,0.0
c27afcf5-340f-4a37-9ad8-a6039172a140,f76dafce-75fd-4c10-9265-672bc0e474c8,Gisborne,NZGS,Christchurch Intl,NZCH,380.0,False,15864.0,2023-08-04T07:34:33.537,True,#1,0.0,0.0,3.0,0.0
c296c452-fd28-43e6-bf0b-64c3c641a314,9e07c072-87f6-450c-a357-efd9cf9fcc64,Adelaide Intl,YPAD,Hamilton I.,YBHM,1034.0,True,1619142.0,2023-08-06T09:07:22.537,False,#1n,155.0,0.0,0.0,0.0
c296c452-fd28-43e6-bf0b-64c3c641a314,9e07c072-87f6-450c-a357-efd9cf9fcc64,Canberra,YSCB,Hamilton I.,YBHM,897.0,True,1619142.0,2023-08-06T09:07:22.537,False,#2n,178.0,0.0,0.0,0.0
c296c452-fd28-43e6-bf0b-64c3c641a314,9e07c072-87f6-450c-a357-efd9cf9fcc64,Hamilton I.,YBHM,Adelaide Intl,YPAD,1034.0,True,1619142.0,2023-08-06T09:07:22.537,False,#1,155.0,0.0,0.0,0.0
c296c452-fd28-43e6-bf0b-64c3c641a314,9e07c072-87f6-450c-a357-efd9cf9fcc64,Hamilton I.,YBHM,Canberra,YSCB,897.0,True,1619142.0,2023-08-06T09:07:22.537,False,#2,178.0,0.0,0.0,0.0
c2b4c81a-5a39-4fca-be21-5ae345201104,9870cf48-09c7-4b93-9de6-fa555ec5c49a,Christchurch Intl,NZCH,Rotorua,NZRO,366.0,False,13209.0,2023-08-06T16:10:48.91,False,#1n,0.0,0.0,3.0,0.0
c2b4c81a-5a39-4fca-be21-5ae345201104,9870cf48-09c7-4b93-9de6-fa555ec5c49a,Rotorua,NZRO,Christchurch Intl,NZCH,366.0,False,13209.0,2023-08-06T16:10:48.91,False,#1,0.0,0.0,3.0,0.0
c30ac760-2758-4d74-830b-ae827057bfdf,0aebf5aa-19d6-441b-9ad8-a987709e276d,Auckland Intl,NZAA,Christchurch Intl,NZCH,402.0,True,1520882.0,2023-08-04T10:51:41.223,True,#1n,174.0,0.0,0.0,0.0
c30ac760-2758-4d74-830b-ae827057bfdf,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Auckland Intl,NZAA,402.0,True,1520882.0,2023-08-04T10:51:41.223,True,#1,174.0,0.0,0.0,0.0
c30ac760-2758-4d74-830b-ae827057bfdf,0aebf5aa-19d6-441b-9ad8-a987709e276d,Christchurch Intl,NZCH,Kingsford Smith Intl,YSSY,1147.0,True,1520882.0,2023-08-04T10:51:41.223,True,#2,185.0,0.0,0.0,0.0
c30ac760-2758-4d74-830b-ae827057bfdf,0aebf5aa-19d6-441b-9ad8-a987709e276d,Kingsford Smith Intl,YSSY,Christchurch Intl,NZCH,1147.0,True,1520882.0,2023-08-04T10:51:41.223,True,#2n,185.0,0.0,0.0,0.0
c3680314-4e78-497e-ba71-8b26a435d44d,fe8274c3-d85e-4138-895c-dea7704cb46e,Kai Tak Intl Airport,VHHX,Osaka Intl,RJOO,1341.0,False,3182077.5,2023-08-05T08:26:49.497,False,#1n,219.0,54.0,27.0,22741.49327329608
c3680314-4e78-497e-ba71-8b26a435d44d,fe8274c3-d85e-4138-895c-dea7704cb46e,Osaka Intl,RJOO,Kai Tak Intl Airport,VHHX,1341.0,False,3182077.5,2023-08-05T08:26:49.497,False,#1,219.0,54.0,27.0,25257.38393871
c369cfcc-db86-474a-ac28-98635e8d63ff,f203eb51-111d-4e55-9190-678a1b302921,Gimhae Intl,RKPK,Kai Tak Intl Airport,VHHX,1091.0,False,3349269.0,2023-08-07T10:25:27.097,False,#1,218.0,53.0,26.0,28393.52158489
c369cfcc-db86-474a-ac28-98635e8d63ff,f203eb51-111d-4e55-9190-678a1b302921,Kai Tak Intl Airport,VHHX,Gimhae Intl,RKPK,1091.0,False,3349269.0,2023-08-07T10:25:27.097,False,#1n,218.0,53.0,26.0,27441.532227983324
c3a43efa-3f90-4a83-8bab-07116e04b2c9,fe8274c3-d85e-4138-895c-dea7704cb46e,Changi,WSSS,Osaka Intl,RJOO,2666.0,True,14000332.5,2023-08-08T19:52:49.673,False,#2n,207.0,50.0,25.0,26507.38340698773
c3a43efa-3f90-4a83-8bab-07116e04b2c9,fe8274c3-d85e-4138-895c-dea7704cb46e,Kai Tak Intl Airport,VHHX,Osaka Intl,RJOO,1341.0,True,14000332.5,2023-08-08T19:52:49.673,False,#1n,193.0,47.0,23.0,22647.3441914788
c3a43efa-3f90-4a83-8bab-07116e04b2c9,fe8274c3-d85e-4138-895c-dea7704cb46e,Osaka Intl,RJOO,Changi,WSSS,2666.0,True,14000332.5,2023-08-08T19:52:49.673,False,#2,207.0,50.0,25.0,27040.909137550003
c3a43efa-3f90-4a83-8bab-07116e04b2c9,fe8274c3-d85e-4138-895c-dea7704cb46e,Osaka Intl,RJOO,Kai Tak Intl Airport,VHHX,1341.0,True,14000332.5,2023-08-08T19:52:49.673,False,#1,193.0,47.0,23.0,24165.13351175
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Adelaide Intl,YPAD,Mackay,YBMK,999.0,True,2029713.0,2023-08-05T16:56:14.677,False,#3n,183.0,0.0,0.0,0.0
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Kingsford Smith Intl,YSSY,Mackay,YBMK,774.0,True,2029713.0,2023-08-05T16:56:14.677,False,#2n,177.0,0.0,0.0,0.0
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Adelaide Intl,YPAD,999.0,True,2029713.0,2023-08-05T16:56:14.677,False,#3,183.0,0.0,0.0,0.0
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Kingsford Smith Intl,YSSY,774.0,True,2029713.0,2023-08-05T16:56:14.677,False,#2,177.0,0.0,0.0,0.0
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Mackay,YBMK,Maroochydore/Sunshine Coast,YBSU,390.0,True,2029713.0,2023-08-05T16:56:14.677,False,#1,172.0,0.0,0.0,0.0
c3b1d7d7-66a1-40b4-a7e9-a9c02b3f836a,b088450d-8ad0-4cc1-bffc-8ed64932223d,Maroochydore/Sunshine Coast,YBSU,Mackay,YBMK,390.0,True,2029713.0,2023-08-05T16:56:14.677,False,#1n,172.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Auckland Intl,NZAA,Melbourne Intl,YMML,1423.0,False,1371258.0,2023-08-05T21:38:53.273,False,#3n,155.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Canberra,YSCB,Melbourne Intl,YMML,253.0,False,1371258.0,2023-08-05T21:38:53.273,False,#1n,168.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Launceston,YMLT,Melbourne Intl,YMML,257.0,False,1371258.0,2023-08-05T21:38:53.273,False,#2n,175.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Melbourne Intl,YMML,Auckland Intl,NZAA,1423.0,False,1371258.0,2023-08-05T21:38:53.273,False,#3,155.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Melbourne Intl,YMML,Canberra,YSCB,253.0,False,1371258.0,2023-08-05T21:38:53.273,False,#1,168.0,0.0,0.0,0.0
c3caa397-ed9c-4889-8609-1a81cfaa0467,4e38c425-7276-4317-895a-5db5c9d552f6,Melbourne Intl,YMML,Launceston,YMLT,257.0,False,1371258.0,2023-08-05T21:38:53.273,False,#2,175.0,0.0,0.0,0.0
c4e6baa8-e51a-46ca-9600-e0acf4febe97,752e920d-96b6-4e35-9392-3db23e206b9a,Christchurch Intl,NZCH,Westport,NZWS,113.0,False,15372.0,2023-08-07T15:20:49.327,False,#1n,0.0,0.0,4.0,0.0
c4e6baa8-e51a-46ca-9600-e0acf4febe97,752e920d-96b6-4e35-9392-3db23e206b9a,Westport,NZWS,Christchurch Intl,NZCH,113.0,False,15372.0,2023-08-07T15:20:49.327,False,#1,0.0,0.0,4.0,0.0
c5563b9c-713d-4c71-9e28-905e8714e128,752e920d-96b6-4e35-9392-3db23e206b9a,Christchurch Intl,NZCH,Westport,NZWS,113.0,True,16537.5,2023-08-08T10:04:57.307,False,#1n,0.0,0.0,4.0,0.0
c5563b9c-713d-4c71-9e28-905e8714e128,752e920d-96b6-4e35-9392-3db23e206b9a,Westport,NZWS,Christchurch Intl,NZCH,113.0,True,16537.5,2023-08-08T10:04:57.307,False,#1,0.0,0.0,4.0,0.0
c5698a8a-335c-4bfd-a2ca-98b18c360afe,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Changi,WSSS,Tribhuvan Intl,VNKT,1909.0,False,5182288.0,2023-08-04T09:02:53.957,True,#1n,200.0,49.0,24.0,26183.480169360773
c5698a8a-335c-4bfd-a2ca-98b18c360afe,0e545c97-4b8f-475c-aa83-b50c51d1cf25,Tribhuvan Intl,VNKT,Changi,WSSS,1909.0,False,5182288.0,2023-08-04T09:02:53.957,True,#1,200.0,49.0,24.0,26597.29579969
c5eb3190-8245-4c13-8da5-81c3e17dd656,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Christchurch Intl,NZCH,Martins Bay Aerodrome,NZMJ,202.0,False,7497.0,2023-08-06T07:52:59.343,False,#1n,0.0,0.0,3.0,0.0
c5eb3190-8245-4c13-8da5-81c3e17dd656,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Martins Bay Aerodrome,NZMJ,Christchurch Intl,NZCH,202.0,False,7497.0,2023-08-06T07:52:59.343,False,#1,0.0,0.0,3.0,0.0
c608ad0b-a07f-463f-87eb-1a863fdd1bf7,7c40c12f-43a4-4355-9028-e12cff8d54b9,Christchurch Intl,NZCH,Milford Sound,NZMF,211.0,False,9232.0,2023-08-03T20:02:33.567,True,#1n,0.0,0.0,3.0,0.0
c608ad0b-a07f-463f-87eb-1a863fdd1bf7,7c40c12f-43a4-4355-9028-e12cff8d54b9,Milford Sound,NZMF,Christchurch Intl,NZCH,211.0,False,9232.0,2023-08-03T20:02:33.567,True,#1,0.0,0.0,3.0,0.0
c6877e8e-c7d4-411f-b87c-80fa7bfbdf61,b0ca62d0-cb7f-40e6-942e-864424852b8e,Christchurch Intl,NZCH,Nelson,NZNS,135.0,False,6804.0,2023-08-07T01:50:12.647,False,#1n,0.0,0.0,4.0,0.0
c6877e8e-c7d4-411f-b87c-80fa7bfbdf61,b0ca62d0-cb7f-40e6-942e-864424852b8e,Nelson,NZNS,Christchurch Intl,NZCH,135.0,False,6804.0,2023-08-07T01:50:12.647,False,#1,0.0,0.0,4.0,0.0
c759c73d-273f-41f3-818b-7213f822e485,b0ca62d0-cb7f-40e6-942e-864424852b8e,Christchurch Intl,NZCH,Nelson,NZNS,135.0,False,5946.0,2023-08-03T12:02:43.27,True,#1n,0.0,0.0,3.0,0.0
c759c73d-273f-41f3-818b-7213f822e485,b0ca62d0-cb7f-40e6-942e-864424852b8e,Nelson,NZNS,Christchurch Intl,NZCH,135.0,False,5946.0,2023-08-03T12:02:43.27,True,#1,0.0,0.0,3.0,0.0
c7665f93-661b-42f0-9efa-7ca3df2987a8,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Christchurch Intl,NZCH,Martins Bay Aerodrome,NZMJ,202.0,False,7329.0,2023-08-05T09:25:00.587,False,#1n,0.0,0.0,3.0,0.0
c7665f93-661b-42f0-9efa-7ca3df2987a8,d274f18e-b24f-4cb7-b5af-dd250e4bcaf2,Martins Bay Aerodrome,NZMJ,Christchurch Intl,NZCH,202.0,False,7329.0,2023-08-05T09:25:00.587,False,#1,0.0,0.0,3.0,0.0
c778771e-5fbf-49d3-bcf9-765df9f4e232,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Canberra,YSCB,Hobart,YMHB,459.0,False,1071787.5,2023-08-06T06:15:09.497,False,#1n,159.0,0.0,0.0,0.0
c778771e-5fbf-49d3-bcf9-765df9f4e232,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Canberra,YSCB,459.0,False,1071787.5,2023-08-06T06:15:09.497,False,#1,159.0,0.0,0.0,0.0
c778771e-5fbf-49d3-bcf9-765df9f4e232,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Hobart,YMHB,Maroochydore/Sunshine Coast,YBSU,1012.0,False,1071787.5,2023-08-06T06:15:09.497,False,#2,177.0,0.0,0.0,0.0
c778771e-5fbf-49d3-bcf9-765df9f4e232,35b9075d-f91b-4a01-8136-4db7ef82ff4a,Maroochydore/Sunshine Coast,YBSU,Hobart,YMHB,1012.0,False,1071787.5,2023-08-06T06:15:09.497,False,#2n,177.0,0.0,0.0,0.0
c7b2d1d5-c04c-4a1e-9196-0809d5f1fda4,80d806b7-aa8e-4fad-87a1-cbdbc639d5b1,Bali Intl,WADD,Kingsford Smith Intl,YSSY,2494.0,True,8744313.0,2023-08-04T02:38:55.663,True,#1,229.0,56.0,28.0,28715.57216759
c7b2d1d5-c04c-4a1e-9196-0809d5f1fda4,80d806b7-aa8e-4fad-87a1-cbdbc639d5b1,Kingsford Smith Intl,YSSY,Bali Intl,WADD,2494.0,True,8744313.0,2023-08-04T02:38:55.663,True,#1n,229.0,56.0,28.0,27724.69259046407
c7c7bc2a-812e-4620-b801-1d839cb178fc,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Adelaide Intl,YPAD,Brisbane Intl,YBBN,874.0,True,703846.5,2023-08-05T13:56:29.503,False,#1n,169.0,0.0,0.0,0.0
c7c7bc2a-812e-4620-b801-1d839cb178fc,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Adelaide Intl,YPAD,874.0,True,703846.5,2023-08-05T13:56:29.503,False,#1,169.0,0.0,0.0,0.0
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Changi,WSSS,Hiroshima,RJOA,2561.0,False,18368206.5,2023-08-07T17:03:04.177,False,#1,197.0,48.0,24.0,20420.27490503
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Changi,WSSS,Naha,ROAH,2021.0,False,18368206.5,2023-08-07T17:03:04.177,False,#3,220.0,53.0,26.0,20350.87527242
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Changi,WSSS,Osaka Intl,RJOO,2666.0,False,18368206.5,2023-08-07T17:03:04.177,False,#2,210.0,51.0,25.0,23795.4557302
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Hiroshima,RJOA,Changi,WSSS,2561.0,False,18368206.5,2023-08-07T17:03:04.177,False,#1n,197.0,48.0,24.0,20401.441533360387
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Naha,ROAH,Changi,WSSS,2021.0,False,18368206.5,2023-08-07T17:03:04.177,False,#3n,220.0,53.0,26.0,19426.46872556474
c8870ed5-d735-4c17-baa9-ce5ad31d8908,8fcee27a-1206-475e-ae2c-928bf81915a1,Osaka Intl,RJOO,Changi,WSSS,2666.0,False,18368206.5,2023-08-07T17:03:04.177,False,#2n,210.0,51.0,25.0,23111.06083668362
c88ec6cf-feed-431e-ad5d-33ef53f95427,9e07c072-87f6-450c-a357-efd9cf9fcc64,Hamilton I.,YBHM,Melbourne Intl,YMML,1061.0,True,848925.0,2023-08-06T23:05:20.813,False,#1,170.0,0.0,0.0,0.0
c88ec6cf-feed-431e-ad5d-33ef53f95427,9e07c072-87f6-450c-a357-efd9cf9fcc64,Melbourne Intl,YMML,Hamilton I.,YBHM,1061.0,True,848925.0,2023-08-06T23:05:20.813,False,#1n,170.0,0.0,0.0,0.0
c89d13fc-c78f-40a6-947c-800d2412c193,167f51bd-789c-475f-b8b5-0e0d5090b481,Christchurch Intl,NZCH,Gorge River Airstrip,NZQE,193.0,True,11340.0,2023-08-07T12:06:39.57,False,#1n,0.0,0.0,4.0,0.0
c89d13fc-c78f-40a6-947c-800d2412c193,167f51bd-789c-475f-b8b5-0e0d5090b481,Gorge River Airstrip,NZQE,Christchurch Intl,NZCH,193.0,True,11340.0,2023-08-07T12:06:39.57,False,#1,0.0,0.0,4.0,0.0
c8ca44e8-f11c-467f-8d7a-874e4590b7c7,c6a3872c-110f-4842-b573-a4fcf2121dcb,Mackay,YBMK,Maroochydore/Sunshine Coast,YBSU,390.0,False,263980.5,2023-08-05T16:25:19.647,False,#1n,173.0,0.0,0.0,0.0
c8ca44e8-f11c-467f-8d7a-874e4590b7c7,c6a3872c-110f-4842-b573-a4fcf2121dcb,Maroochydore/Sunshine Coast,YBSU,Mackay,YBMK,390.0,False,263980.5,2023-08-05T16:25:19.647,False,#1,173.0,0.0,0.0,0.0
c8ed50c3-cdca-4ad9-afa0-fe7be515c03e,4a6648cd-0de6-426b-9d80-fa61c18cf4f7,Hiroshima,RJOA,Kai Tak Intl Airport,VHHX,1223.0,True,4283307.0,2023-08-05T14:06:14.997,False,#1,226.0,55.0,27.0,27724.47283914
c8ed50c3-cdca-4ad9-afa0-fe7be515c03e,4a6648cd-0de6-426b-9d80-fa61c18cf4f7,Kai Tak Intl Airport,VHHX,Hiroshima,RJOA,1223.0,True,4283307.0,2023-08-05T14:06:14.997,False,#1n,226.0,55.0,27.0,25367.427364937164
c949288a-1148-4677-b3e9-a8452c43034c,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Kingsford Smith Intl,YSSY,406.0,False,252997.5,2023-08-06T07:37:04.367,False,#1,159.0,0.0,0.0,0.0
c949288a-1148-4677-b3e9-a8452c43034c,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Kingsford Smith Intl,YSSY,Brisbane Intl,YBBN,406.0,False,252997.5,2023-08-06T07:37:04.367,False,#1n,159.0,0.0,0.0,0.0
c978a25b-214c-42fb-b559-fe92ec769755,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Melbourne Intl,YMML,745.0,False,624280.0,2023-08-03T06:22:30.903,True,#1,186.0,0.0,0.0,0.0
c978a25b-214c-42fb-b559-fe92ec769755,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Melbourne Intl,YMML,Brisbane Intl,YBBN,745.0,False,624280.0,2023-08-03T06:22:30.903,True,#1n,186.0,0.0,0.0,0.0
c9d16bd3-07ff-4188-902e-f08e3bb16a0d,53b0c40e-c553-4046-80d8-9cae4fa4e180,Adelaide Intl,YPAD,Launceston,YMLT,569.0,False,416579.5,2023-08-03T21:13:43.713,True,#1n,163.0,0.0,0.0,0.0
c9d16bd3-07ff-4188-902e-f08e3bb16a0d,53b0c40e-c553-4046-80d8-9cae4fa4e180,Launceston,YMLT,Adelaide Intl,YPAD,569.0,False,416579.5,2023-08-03T21:13:43.713,True,#1,163.0,0.0,0.0,0.0
ca699fde-919b-4900-860e-80ec9598f94c,7c40c12f-43a4-4355-9028-e12cff8d54b9,Christchurch Intl,NZCH,Milford Sound,NZMF,211.0,False,7885.5,2023-08-05T07:35:32.393,False,#1n,0.0,0.0,3.0,0.0
ca699fde-919b-4900-860e-80ec9598f94c,7c40c12f-43a4-4355-9028-e12cff8d54b9,Milford Sound,NZMF,Christchurch Intl,NZCH,211.0,False,7885.5,2023-08-05T07:35:32.393,False,#1,0.0,0.0,3.0,0.0
ca77c614-ca41-4a55-92d9-4e4e5a8eebb9,8fcee27a-1206-475e-ae2c-928bf81915a1,Changi,WSSS,Nadi Intl,NFFN,4482.0,True,24641689.5,2023-08-03T18:40:05.123,True,#2,219.0,53.0,26.0,23805.88835471
ca77c614-ca41-4a55-92d9-4e4e5a8eebb9,8fcee27a-1206-475e-ae2c-928bf81915a1,Changi,WSSS,Osaka Intl,RJOO,2666.0,True,24641689.5,2023-08-03T18:40:05.123,True,#1,208.0,50.0,25.0,20000.24837041
ca77c614-ca41-4a55-92d9-4e4e5a8eebb9,8fcee27a-1206-475e-ae2c-928bf81915a1,Nadi Intl,NFFN,Changi,WSSS,4482.0,True,24641689.5,2023-08-03T18:40:05.123,True,#2n,219.0,53.0,26.0,22797.942785102
ca77c614-ca41-4a55-92d9-4e4e5a8eebb9,8fcee27a-1206-475e-ae2c-928bf81915a1,Osaka Intl,RJOO,Changi,WSSS,2666.0,True,24641689.5,2023-08-03T18:40:05.123,True,#1n,208.0,50.0,25.0,19680.366913973947
ca9edfcf-6246-4ea0-9471-0ad95add26a8,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Brisbane Intl,YBBN,Canberra,YSCB,516.0,False,332442.0,2023-08-04T22:04:30.243,True,#1,161.0,0.0,0.0,0.0
ca9edfcf-6246-4ea0-9471-0ad95add26a8,c4de1a27-26d9-4f8e-acbe-88dbaa8bffb1,Canberra,YSCB,Brisbane Intl,YBBN,516.0,False,332442.0,2023-08-04T22:04:30.243,True,#1n,161.0,0.0,0.0,0.0
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Gimhae Intl,RKPK,Kai Tak Intl Airport,VHHX,1091.0,True,13043236.5,2023-08-06T22:13:45.433,False,#1n,222.0,54.0,27.0,21545.76587722509
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Hiroshima,RJOA,Kai Tak Intl Airport,VHHX,1223.0,True,13043236.5,2023-08-06T22:13:45.433,False,#3n,228.0,56.0,28.0,23802.653427016263
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Gimhae Intl,RKPK,1091.0,True,13043236.5,2023-08-06T22:13:45.433,False,#1,222.0,54.0,27.0,22847.90126927
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Hiroshima,RJOA,1223.0,True,13043236.5,2023-08-06T22:13:45.433,False,#3,228.0,56.0,28.0,23888.89575842
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Kai Tak Intl Airport,VHHX,Osaka Intl,RJOO,1341.0,True,13043236.5,2023-08-06T22:13:45.433,False,#2,196.0,48.0,24.0,23785.93029043
cab9f0f6-55ba-4301-a68d-a7eabd7c12ac,9e0fc6f5-f353-4f31-9429-4dc7ea3e3621,Osaka Intl,RJOO,Kai Tak Intl Airport,VHHX,1341.0,True,13043236.5,2023-08-06T22:13:45.433,False,#2n,196.0,48.0,24.0,22179.959688563795
cb0597bb-0932-4a14-bab2-912e1f94cd4a,9da71413-54ca-42d9-85b2-0e292b6ad89e,Gold Coast,YBCG,Queenstown,NZQN,1245.0,True,1069813.5,2023-08-07T19:18:53.597,False,#1n,180.0,0.0,0.0,0.0
cb0597bb-0932-4a14-bab2-912e1f94cd4a,9da71413-54ca-42d9-85b2-0e292b6ad89e,Queenstown,NZQN,Gold Coast,YBCG,1245.0,True,1069813.5,2023-08-07T19:18:53.597,False,#1,180.0,0.0,0.0,0.0
cb1d788c-13d3-4782-a922-8d7d2f182d3a,53b0c40e-c553-4046-80d8-9cae4fa4e180,Gold Coast,YBCG,Launceston,YMLT,860.0,False,516505.5,2023-08-07T21:18:45.883,False,#1n,156.0,0.0,0.0,0.0
